x,y,z
178135.13,538008.48,23.97
178135.13,537918.48,20.46
178135.13,537828.48,17.71
178135.13,537738.48,16.12
178135.13,537648.48,15.26
178135.13,537558.48,15.26
178135.13,537468.48,15.14
178135.13,537378.48,13.49
178135.13,537288.48,11.9
178135.13,537198.48,11.4
178135.13,537108.48,12.75
178135.13,537018.48,17.59
178135.13,536928.48,24.45
178135.13,536838.48,30.67
178135.13,536748.48,34.92
178135.13,536658.48,35.51
178135.13,536568.48,35.74
178135.13,536478.48,38.97
178135.13,536388.48,38.08
178135.13,536298.48,27.86
178135.13,536208.48,16.49
178135.13,536118.48,11.47
178135.13,536028.48,9.15
178135.13,535938.48,6.88
178135.13,535848.48,5.91
178135.13,535758.48,5.88
178135.13,535668.48,5.37
178135.13,535578.48,4.34
178135.13,535488.48,4.18
178135.13,535398.48,4.93
178135.13,535308.48,5.05
178135.13,535218.48,4.49
178135.13,535128.48,3.92
178135.13,535038.48,3.45
178135.13,534948.48,3.41
178135.13,534858.48,3.91
178135.13,534768.48,4.23
178135.13,534678.48,4.2
178135.13,534588.48,4.15
178135.13,534498.48,4.15
178135.13,534408.48,4.36
178135.13,534318.48,5.14
178135.13,534228.48,6.23
178135.13,534138.48,6.43
178135.13,534048.48,5.43
178135.13,533958.48,4.54
178135.13,533868.48,4.19
178135.13,533778.48,4
178135.13,533688.48,3.85
178135.13,533598.48,3.68
178135.13,533508.48,3.36
178135.13,533418.48,2.91
178135.13,533328.48,2.77
178135.13,533238.48,3.29
178135.13,533148.48,3.77
178135.13,533058.48,3.73
178135.13,532968.48,3.62
178135.13,532878.48,3.7
178135.13,532788.48,3.87
178135.13,532698.48,4.05
178135.13,532608.48,4.14
178135.13,532518.48,4.06
178135.13,532428.48,3.97
178135.13,532338.48,4.36
178135.13,532248.48,5.49
178135.13,532158.48,6.93
178135.13,532068.48,8.76
178135.13,531978.48,11.04
178135.13,531888.48,12.3
178135.13,531798.48,11.41
178135.13,531708.48,10.86
178135.13,531618.48,14.74
178135.13,531528.48,23.63
178135.13,531438.48,36.31
178135.13,531348.48,48.85
178135.13,531258.48,52.45
178135.13,531168.48,42.41
178135.13,531078.48,28.29
178135.13,530988.48,23.79
178135.13,530898.48,34.34
178135.13,530808.48,56.47
178135.13,530718.48,77.41
178135.13,530628.48,80.29
178135.13,530538.48,63.49
178135.13,530448.48,44.64
178135.13,530358.48,32.12
178135.13,530268.48,23.15
178135.13,530178.48,18.45
178135.13,530088.48,19.32
178135.13,529998.48,24.13
178135.13,529908.48,28.11
178135.13,529818.48,27.01
178135.13,529728.48,22.52
178135.13,529638.48,19.26
178135.13,529548.48,17.64
178135.13,529458.48,17.34
178135.13,529368.48,19.95
178135.13,529278.48,26.76
178135.13,529188.48,33.47
178135.13,529098.48,33.45
178135.13,529008.48,27.77
178135.13,528918.48,20.51
178135.13,528828.48,14.35
178135.13,528738.48,10.96
178135.13,528648.48,9.22
178135.13,528558.48,7.76
178135.13,528468.48,6.29
178135.13,528378.48,5.14
178135.13,528288.48,4.59
178135.13,528198.48,4.55
178135.13,528108.48,4.44
178135.13,528018.48,4.44
178135.13,527928.48,4.87
178135.13,527838.48,5.33
178135.13,527748.48,5.4
178135.13,527658.48,5.35
178135.13,527568.48,5.31
178135.13,527478.48,5.26
178135.13,527388.48,5.22
178135.13,527298.48,5.19
178135.13,527208.48,5.19
178135.13,527118.48,5.18
178135.13,527028.48,5.18
178135.13,526938.48,5.19
178135.13,526848.48,5.21
178135.13,526758.48,5.23
178135.13,526668.48,5.24
178135.13,526578.48,5.24
178135.13,526488.48,5.09
178135.13,526398.48,4.69
178135.13,526308.48,4.39
178135.13,526218.48,4.76
178135.13,526128.48,5.53
178135.13,526038.48,6.17
178135.13,525948.48,7.19
178135.13,525858.48,9.67
178135.13,525768.48,13.99
178135.13,525678.48,17.87
178135.13,525588.48,19.13
178135.13,525498.48,16.97
178135.13,525408.48,11.94
178135.13,525318.48,8.12
178135.13,525228.48,6.18
178135.13,525138.48,5.58
178135.13,525048.48,5.72
178135.13,524958.48,5.94
178135.13,524868.48,5.9
178135.13,524778.48,5.75
178135.13,524688.48,5.65
178135.13,524598.48,5.6
178135.13,524508.48,5.57
178135.13,524418.48,5.53
178135.13,524328.48,5.49
178135.13,524238.48,5.52
178135.13,524148.48,5.57
178135.13,524058.48,5.57
178135.13,523968.48,5.79
178135.13,523878.48,6.84
178135.13,523788.48,8.91
178135.13,523698.48,10.98
178135.13,523608.48,11.89
178135.13,523518.48,11.2
178135.13,523428.48,9.3
178135.13,523338.48,7.94
178135.13,523248.48,8.04
178135.13,523158.48,9.09
178135.13,523068.48,10.66
178135.13,522978.48,11.27
178135.13,522888.48,9.28
178135.13,522798.48,6.39
178135.13,522708.48,5.75
178135.13,522618.48,5.96
178135.13,522528.48,5.67
178135.13,522438.48,4.93
178135.13,522348.48,4.22
178135.13,522258.48,3.32
178135.13,522168.48,1.86
178135.13,522078.48,0.57
178135.13,521988.48,0.13
178135.13,521898.48,0.09
178135.13,521808.48,0.09
178135.13,521718.48,0.09
178135.13,521628.48,0.09
178135.13,521538.48,0.09
178135.13,521448.48,0.09
178135.13,521358.48,0.09
178135.13,521268.48,0.09
178135.13,521178.48,0.09
178135.13,521088.48,0.09
178135.13,520998.48,0.09
178135.13,520908.48,0.08
178135.13,520818.48,0.08
178135.13,520728.48,0.08
178135.13,520638.48,0.08
178135.13,520548.48,0.08
178135.13,520458.48,0.08
178135.13,520368.48,0.08
178135.13,520278.48,0.08
178135.13,520188.48,0.08
178135.13,520098.48,0.08
178135.13,520008.48,0.09
178135.13,519918.48,0.14
178135.13,519828.48,0.23
178135.13,519738.48,0.31
178135.13,519648.48,0.37
178135.13,519558.48,0.44
178135.13,519468.48,0.59
178135.13,519378.48,0.81
178135.13,519288.48,0.98
178135.13,519198.48,1.05
178135.13,519108.48,1.07
178135.13,519018.48,1.11
178135.13,518928.48,1.22
178135.13,518838.48,1.35
178135.13,518748.48,1.45
178135.13,518658.48,1.53
178135.13,518568.48,1.57
178135.13,518478.48,1.57
178135.13,518388.48,1.63
178135.13,518298.48,1.87
178135.13,518208.48,2.15
178135.13,518118.48,2.34
178135.13,518028.48,2.47
178135.13,517938.48,2.51
178135.13,517848.48,2.47
178135.13,517758.48,2.39
178135.13,517668.48,2.32
178135.13,517578.48,2.24
178135.13,517488.48,2.32
178135.13,517398.48,3.05
178135.13,517308.48,5.86
178135.13,517218.48,12.4
178135.13,517128.48,18.53
178135.13,517038.48,18.31
178135.13,516948.48,13.42
178135.13,516858.48,7.84
178135.13,516768.48,4.56
178225.13,544488.48,10.86
178225.13,544398.48,11.05
178225.13,544308.48,11.3
178225.13,544218.48,11.75
178225.13,544128.48,12.06
178225.13,544038.48,12.02
178225.13,543948.48,11.93
178225.13,543858.48,11.98
178225.13,543768.48,12.06
178225.13,543678.48,12.03
178225.13,543588.48,11.95
178225.13,543498.48,12.08
178225.13,543408.48,12.5
178225.13,543318.48,13.31
178225.13,543228.48,14.97
178225.13,543138.48,17.72
178225.13,543048.48,20.67
178225.13,542958.48,22.5
178225.13,542868.48,23.01
178225.13,542778.48,22.25
178225.13,542688.48,21.39
178225.13,542598.48,22.33
178225.13,542508.48,24.8
178225.13,542418.48,26.58
178225.13,542328.48,27.16
178225.13,542238.48,28.74
178225.13,542148.48,31.53
178225.13,542058.48,34.42
178225.13,541968.48,36.18
178225.13,541878.48,36.71
178225.13,541788.48,36.84
178225.13,541698.48,36.49
178225.13,541608.48,36.57
178225.13,541518.48,38.48
178225.13,541428.48,42.03
178225.13,541338.48,46.78
178225.13,541248.48,52.23
178225.13,541158.48,56.97
178225.13,541068.48,59.45
178225.13,540978.48,59.31
178225.13,540888.48,58.19
178225.13,540798.48,56.39
178225.13,540708.48,53.04
178225.13,540618.48,49.34
178225.13,540528.48,47.07
178225.13,540438.48,46.71
178225.13,540348.48,46.9
178225.13,540258.48,45.52
178225.13,540168.48,41.56
178225.13,540078.48,35.24
178225.13,539988.48,28.81
178225.13,539898.48,24.12
178225.13,539808.48,20.9
178225.13,539718.48,20.16
178225.13,539628.48,21.04
178225.13,539538.48,23.62
178225.13,539448.48,28.68
178225.13,539358.48,34
178225.13,539268.48,35.38
178225.13,539178.48,31.97
178225.13,539088.48,28.66
178225.13,538998.48,30.13
178225.13,538908.48,32.62
178225.13,538818.48,32.45
178225.13,538728.48,33.37
178225.13,538638.48,38.28
178225.13,538548.48,43.98
178225.13,538458.48,46.02
178225.13,538368.48,43.64
178225.13,538278.48,39.74
178225.13,538188.48,33.17
178225.13,538098.48,26.4
178225.13,538008.48,22.3
178225.13,537918.48,19.85
178225.13,537828.48,18.86
178225.13,537738.48,19.25
178225.13,537648.48,20
178225.13,537558.48,20.3
178225.13,537468.48,19.42
178225.13,537378.48,16.41
178225.13,537288.48,14.15
178225.13,537198.48,13.18
178225.13,537108.48,12.94
178225.13,537018.48,16.66
178225.13,536928.48,25.03
178225.13,536838.48,34.3
178225.13,536748.48,41.37
178225.13,536658.48,44.55
178225.13,536568.48,46.65
178225.13,536478.48,49.45
178225.13,536388.48,46.78
178225.13,536298.48,34.14
178225.13,536208.48,18.09
178225.13,536118.48,9.75
178225.13,536028.48,6.99
178225.13,535938.48,5.33
178225.13,535848.48,4.72
178225.13,535758.48,4.74
178225.13,535668.48,4.57
178225.13,535578.48,4.21
178225.13,535488.48,4.22
178225.13,535398.48,4.54
178225.13,535308.48,4.62
178225.13,535218.48,4.5
178225.13,535128.48,4.14
178225.13,535038.48,3.48
178225.13,534948.48,3.18
178225.13,534858.48,3.64
178225.13,534768.48,4.18
178225.13,534678.48,4.55
178225.13,534588.48,5.06
178225.13,534498.48,5.48
178225.13,534408.48,5.65
178225.13,534318.48,6.15
178225.13,534228.48,6.97
178225.13,534138.48,6.88
178225.13,534048.48,5.73
178225.13,533958.48,4.91
178225.13,533868.48,4.46
178225.13,533778.48,4.11
178225.13,533688.48,3.83
178225.13,533598.48,3.63
178225.13,533508.48,3.34
178225.13,533418.48,2.89
178225.13,533328.48,2.74
178225.13,533238.48,3.24
178225.13,533148.48,3.8
178225.13,533058.48,3.88
178225.13,532968.48,3.68
178225.13,532878.48,3.68
178225.13,532788.48,3.83
178225.13,532698.48,4.02
178225.13,532608.48,4.16
178225.13,532518.48,4.13
178225.13,532428.48,3.91
178225.13,532338.48,3.93
178225.13,532248.48,4.85
178225.13,532158.48,6.49
178225.13,532068.48,8.23
178225.13,531978.48,9.63
178225.13,531888.48,9.91
178225.13,531798.48,9.21
178225.13,531708.48,10.38
178225.13,531618.48,15.85
178225.13,531528.48,26.12
178225.13,531438.48,40.64
178225.13,531348.48,54.55
178225.13,531258.48,57.07
178225.13,531168.48,45.45
178225.13,531078.48,32.43
178225.13,530988.48,29.02
178225.13,530898.48,37.88
178225.13,530808.48,58.71
178225.13,530718.48,80.01
178225.13,530628.48,81.5
178225.13,530538.48,62.95
178225.13,530448.48,45.01
178225.13,530358.48,32.64
178225.13,530268.48,23.66
178225.13,530178.48,21.08
178225.13,530088.48,25.71
178225.13,529998.48,33.75
178225.13,529908.48,38.28
178225.13,529818.48,34.48
178225.13,529728.48,26.83
178225.13,529638.48,22.3
178225.13,529548.48,19.31
178225.13,529458.48,17.36
178225.13,529368.48,18.98
178225.13,529278.48,23.67
178225.13,529188.48,26.92
178225.13,529098.48,25.04
178225.13,529008.48,20.86
178225.13,528918.48,16.57
178225.13,528828.48,12.39
178225.13,528738.48,9.54
178225.13,528648.48,7.76
178225.13,528558.48,6.56
178225.13,528468.48,5.65
178225.13,528378.48,4.79
178225.13,528288.48,4.24
178225.13,528198.48,4.3
178225.13,528108.48,4.46
178225.13,528018.48,4.55
178225.13,527928.48,4.9
178225.13,527838.48,5.27
178225.13,527748.48,5.3
178225.13,527658.48,5.23
178225.13,527568.48,5.18
178225.13,527478.48,5.18
178225.13,527388.48,5.23
178225.13,527298.48,5.25
178225.13,527208.48,5.24
178225.13,527118.48,5.23
178225.13,527028.48,5.23
178225.13,526938.48,5.22
178225.13,526848.48,5.21
178225.13,526758.48,5.23
178225.13,526668.48,5.28
178225.13,526578.48,5.3
178225.13,526488.48,5.05
178225.13,526398.48,4.53
178225.13,526308.48,4.45
178225.13,526218.48,5.2
178225.13,526128.48,6.1
178225.13,526038.48,6.86
178225.13,525948.48,8.6
178225.13,525858.48,13.23
178225.13,525768.48,20
178225.13,525678.48,24.16
178225.13,525588.48,23.19
178225.13,525498.48,17.79
178225.13,525408.48,10.67
178225.13,525318.48,7.1
178225.13,525228.48,5.89
178225.13,525138.48,5.67
178225.13,525048.48,6.01
178225.13,524958.48,6.14
178225.13,524868.48,6.02
178225.13,524778.48,5.87
178225.13,524688.48,5.78
178225.13,524598.48,5.75
178225.13,524508.48,5.71
178225.13,524418.48,5.66
178225.13,524328.48,5.61
178225.13,524238.48,5.6
178225.13,524148.48,5.63
178225.13,524058.48,5.61
178225.13,523968.48,5.6
178225.13,523878.48,5.74
178225.13,523788.48,6.08
178225.13,523698.48,6.44
178225.13,523608.48,6.62
178225.13,523518.48,6.62
178225.13,523428.48,6.81
178225.13,523338.48,7.57
178225.13,523248.48,8.92
178225.13,523158.48,10.96
178225.13,523068.48,13.4
178225.13,522978.48,14.03
178225.13,522888.48,10.87
178225.13,522798.48,6.68
178225.13,522708.48,5.7
178225.13,522618.48,6.06
178225.13,522528.48,6.07
178225.13,522438.48,5.4
178225.13,522348.48,4.38
178225.13,522258.48,3.19
178225.13,522168.48,1.81
178225.13,522078.48,0.66
178225.13,521988.48,0.16
178225.13,521898.48,0.08
178225.13,521808.48,0.08
178225.13,521718.48,0.08
178225.13,521628.48,0.08
178225.13,521538.48,0.08
178225.13,521448.48,0.08
178225.13,521358.48,0.08
178225.13,521268.48,0.08
178225.13,521178.48,0.08
178225.13,521088.48,0.08
178225.13,520998.48,0.08
178225.13,520908.48,0.08
178225.13,520818.48,0.08
178225.13,520728.48,0.08
178225.13,520638.48,0.08
178225.13,520548.48,0.08
178225.13,520458.48,0.09
178225.13,520368.48,0.08
178225.13,520278.48,0.08
178225.13,520188.48,0.08
178225.13,520098.48,0.08
178225.13,520008.48,0.08
178225.13,519918.48,0.09
178225.13,519828.48,0.14
178225.13,519738.48,0.23
178225.13,519648.48,0.33
178225.13,519558.48,0.42
178225.13,519468.48,0.55
178225.13,519378.48,0.79
178225.13,519288.48,1.01
178225.13,519198.48,1.14
178225.13,519108.48,1.19
178225.13,519018.48,1.18
178225.13,518928.48,1.19
178225.13,518838.48,1.27
178225.13,518748.48,1.39
178225.13,518658.48,1.49
178225.13,518568.48,1.58
178225.13,518478.48,1.65
178225.13,518388.48,1.69
178225.13,518298.48,1.82
178225.13,518208.48,2.08
178225.13,518118.48,2.33
178225.13,518028.48,2.49
178225.13,517938.48,2.55
178225.13,517848.48,2.52
178225.13,517758.48,2.52
178225.13,517668.48,2.58
178225.13,517578.48,2.4
178225.13,517488.48,2.25
178225.13,517398.48,3.06
178225.13,517308.48,6.43
178225.13,517218.48,13.88
178225.13,517128.48,20.08
178225.13,517038.48,18.88
178225.13,516948.48,13.49
178225.13,516858.48,7.94
178225.13,516768.48,4.54
178315.13,544488.48,10.67
178315.13,544398.48,10.95
178315.13,544308.48,11.28
178315.13,544218.48,11.64
178315.13,544128.48,11.82
178315.13,544038.48,11.79
178315.13,543948.48,11.76
178315.13,543858.48,11.89
178315.13,543768.48,12.11
178315.13,543678.48,12.26
178315.13,543588.48,12.31
178315.13,543498.48,12.38
178315.13,543408.48,12.75
178315.13,543318.48,13.52
178315.13,543228.48,15.12
178315.13,543138.48,18.34
178315.13,543048.48,22.73
178315.13,542958.48,26.37
178315.13,542868.48,27.46
178315.13,542778.48,25.68
178315.13,542688.48,23.45
178315.13,542598.48,23.59
178315.13,542508.48,26.35
178315.13,542418.48,29.59
178315.13,542328.48,32.18
178315.13,542238.48,34.77
178315.13,542148.48,37.45
178315.13,542058.48,41.3
178315.13,541968.48,45.37
178315.13,541878.48,48.35
178315.13,541788.48,49.02
178315.13,541698.48,45.91
178315.13,541608.48,42.25
178315.13,541518.48,43.09
178315.13,541428.48,48.33
178315.13,541338.48,55.78
178315.13,541248.48,64.89
178315.13,541158.48,73.72
178315.13,541068.48,78.16
178315.13,540978.48,76.24
178315.13,540888.48,71.16
178315.13,540798.48,64.41
178315.13,540708.48,57.42
178315.13,540618.48,54.16
178315.13,540528.48,54.6
178315.13,540438.48,55.84
178315.13,540348.48,55.27
178315.13,540258.48,51.7
178315.13,540168.48,45.11
178315.13,540078.48,36.53
178315.13,539988.48,29.05
178315.13,539898.48,24.49
178315.13,539808.48,21.8
178315.13,539718.48,21.69
178315.13,539628.48,23.43
178315.13,539538.48,26.2
178315.13,539448.48,30.44
178315.13,539358.48,35.16
178315.13,539268.48,36.9
178315.13,539178.48,34.07
178315.13,539088.48,31.11
178315.13,538998.48,31.78
178315.13,538908.48,33.44
178315.13,538818.48,33.58
178315.13,538728.48,34.39
178315.13,538638.48,38.24
178315.13,538548.48,41.6
178315.13,538458.48,41.19
178315.13,538368.48,39.16
178315.13,538278.48,36.02
178315.13,538188.48,31.4
178315.13,538098.48,27.43
178315.13,538008.48,24.88
178315.13,537918.48,23.4
178315.13,537828.48,23.24
178315.13,537738.48,23.81
178315.13,537648.48,25.4
178315.13,537558.48,26.55
178315.13,537468.48,25.52
178315.13,537378.48,22.19
178315.13,537288.48,19.8
178315.13,537198.48,17.83
178315.13,537108.48,14.29
178315.13,537018.48,12.43
178315.13,536928.48,15.96
178315.13,536838.48,23.45
178315.13,536748.48,31.75
178315.13,536658.48,39.24
178315.13,536568.48,44.75
178315.13,536478.48,45.25
178315.13,536388.48,40.04
178315.13,536298.48,29.89
178315.13,536208.48,17.03
178315.13,536118.48,9.01
178315.13,536028.48,5.99
178315.13,535938.48,4.64
178315.13,535848.48,4.3
178315.13,535758.48,4.26
178315.13,535668.48,4.19
178315.13,535578.48,4.15
178315.13,535488.48,4.23
178315.13,535398.48,4.31
178315.13,535308.48,4.33
178315.13,535218.48,4.47
178315.13,535128.48,4.45
178315.13,535038.48,3.96
178315.13,534948.48,3.6
178315.13,534858.48,3.91
178315.13,534768.48,4.56
178315.13,534678.48,5.33
178315.13,534588.48,6.39
178315.13,534498.48,7.72
178315.13,534408.48,8.77
178315.13,534318.48,9.07
178315.13,534228.48,8.66
178315.13,534138.48,7.31
178315.13,534048.48,5.68
178315.13,533958.48,5
178315.13,533868.48,4.6
178315.13,533778.48,4.22
178315.13,533688.48,3.88
178315.13,533598.48,3.64
178315.13,533508.48,3.39
178315.13,533418.48,3.01
178315.13,533328.48,2.67
178315.13,533238.48,2.78
178315.13,533148.48,3.39
178315.13,533058.48,3.82
178315.13,532968.48,3.7
178315.13,532878.48,3.68
178315.13,532788.48,3.81
178315.13,532698.48,3.98
178315.13,532608.48,4.13
178315.13,532518.48,4.11
178315.13,532428.48,3.86
178315.13,532338.48,3.74
178315.13,532248.48,4.41
178315.13,532158.48,5.89
178315.13,532068.48,7.52
178315.13,531978.48,8.75
178315.13,531888.48,9
178315.13,531798.48,8.91
178315.13,531708.48,11.09
178315.13,531618.48,16.96
178315.13,531528.48,27.18
178315.13,531438.48,42.51
178315.13,531348.48,57.69
178315.13,531258.48,59.51
178315.13,531168.48,48.07
178315.13,531078.48,38.96
178315.13,530988.48,37.19
178315.13,530898.48,42.59
178315.13,530808.48,58.4
178315.13,530718.48,77.84
178315.13,530628.48,80.81
178315.13,530538.48,65.27
178315.13,530448.48,48.38
178315.13,530358.48,34.16
178315.13,530268.48,25
178315.13,530178.48,24.77
178315.13,530088.48,32.69
178315.13,529998.48,43.34
